user_id,node_id,node_name,task_number,course_description,micro_competences_count,matched_competences_count,coverage_score,jaccard_score,weighted_coverage_score,matched_competence_ids,matched_competence_names,rank
14,3f08b0cb-0e15-4ecd-a8fa-f27c6c288905,18. Определение интервалов возрастания и убывания функции на графике функции,8,Производная,3,3,1.0,0.1,0.7807671443839462,098cafdf-6cf4-472b-a27d-17649fab3eff | 27c93976-a8fc-47a6-8c85-a19141fe576c | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет анализировать график производной функции и делать выводы о монотонности функции | Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",5
14,0c25e3af-d751-4490-b181-de7ab2cc1660,11. Классическая вероятность попадания в одну группу при случайном распределении по равным группам,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.7434817426760691,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",6
14,d0700977-3f66-49e5-b561-fbb92f53c794,1. Классическое определение вероятности: равновозможные исходы при однократном выборе,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.7434817426760691,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",7
14,19a8ba10-c4a4-4933-a331-ae1456b4de8d,37. Нахождение экстремума функции с  ln x,12,Значения функций,7,7,1.0,0.23333333333333334,0.7424023858854494,0092b753-5923-4b1f-b958-87d133d8a040 | 0e6e94f7-af5a-43d5-8d74-71a414f74deb | 1975d7f5-cdd2-487c-8fff-8351878d6d29 | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | df8609c2-5e99-448b-ae5f-1260717c8e0d,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить производную логарифмической функции вида ln(ax + b) с применением правила: (ln(ax + b))' = a / (ax + b) | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида ln(ax + b)^n, используя правило: (ln(ax + b)^n)' = n·a / (ax + b) | Умеет определять знаки производной на интервалах между ее нулями | Умеет проверять принадлежность точки экстремума области допустимых значений функции, содержащей логарифм | Умеет решать уравнение вида f'(x) = 0",8
14,8e75b27e-93d0-4ac9-8f83-abac30ff2d46,36. Нахождение экстремума функции с логарифмом и ограничением по ОДЗ,12,Значения функций,7,7,1.0,0.23333333333333334,0.7424023858854494,0092b753-5923-4b1f-b958-87d133d8a040 | 0e6e94f7-af5a-43d5-8d74-71a414f74deb | 1975d7f5-cdd2-487c-8fff-8351878d6d29 | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | df8609c2-5e99-448b-ae5f-1260717c8e0d,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить производную логарифмической функции вида ln(ax + b) с применением правила: (ln(ax + b))' = a / (ax + b) | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида ln(ax + b)^n, используя правило: (ln(ax + b)^n)' = n·a / (ax + b) | Умеет определять знаки производной на интервалах между ее нулями | Умеет проверять принадлежность точки экстремума области допустимых значений функции, содержащей логарифм | Умеет решать уравнение вида f'(x) = 0",9
14,3d8e832a-5801-4316-b254-4d97a650fcff,5. Классическая вероятность при вычислении числа благоприятных исходов через остаток после распределения,4,Теория Вероятностей,5,5,1.0,0.16666666666666666,0.7393558046157811,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 6c4e8a36-4884-40cf-848a-5f7174444d79 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет находить число благоприятных исходов через вычисление количества объектов, удовлетворяющих условию, в том числе как остаток после распределения (напри., m=n−a−b−…) | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",10
15,37a505a9-3070-4dc1-95b4-d0a367a5f5fd,Импортированные задачи ФИПИ,1,Планиметрия,1,1,1.0,0.03333333333333333,0.99868046892597,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,1
15,a6cd3ec7-c34a-4688-898c-a039d2c16c0a,Номер 1. Планиметрия,1,Планиметрия,1,1,1.0,0.03333333333333333,0.99868046892597,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,2
15,b25788c9-58ae-4659-9527-b8e1e748b274,Номер 5 ЕГЭ,5,Усложненная Теория Вероятностей,1,1,1.0,0.03333333333333333,0.7431184521707297,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,Сложные задачи по теории вероятностей,3
15,599e4cef-1b6a-4027-a8dc-5fad3647a149,Номер 7 ЕГЭ,7,Вычисления,1,1,1.0,0.03333333333333333,0.7360583420317115,1024e3ec-6786-4059-84fe-3ae001527444,Вычисления и преобразования,4
15,cb8d3596-0857-4bc5-addd-96612fd11596,Номер 3 ЕГЭ,3,Стереометрия,1,1,1.0,0.03333333333333333,0.7202557810600716,10a8e01b-d429-47d1-a81f-d71dcf486c7e,Стереометрия,5
15,598493c1-50d6-415c-b237-34b644f276a5,Номер 11 ЕГЭ,11,Графики функций,1,1,1.0,0.03333333333333333,0.7197295861181009,ee739efb-4e90-4fd8-9bc4-b25675831508,Графики функций,6
15,726edb0e-fcd3-438b-8750-6dc7ad059eb1,Номер 10 ЕГЭ,10,Текстовые задачи,1,1,1.0,0.03333333333333333,0.21797090844820532,e0bf6fb3-c7cf-47af-8f34-aa79a7837321,Текстовые задачи,7
15,0c25e3af-d751-4490-b181-de7ab2cc1660,11. Классическая вероятность попадания в одну группу при случайном распределении по равным группам,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.06900503350886637,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",8
15,d0700977-3f66-49e5-b561-fbb92f53c794,1. Классическое определение вероятности: равновозможные исходы при однократном выборе,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.06900503350886637,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",9
15,1bb06a9d-d6cd-44f6-804d-b81570d148f4,25. Решение логарифмических уравнений с использованием свойства степени коэффициента перед логарифмом,6,Простейшие уравнения,3,3,1.0,0.1,0.06443468334103207,011e098a-aca2-4098-b496-95d0118d950b | 078423e2-9dcd-4e8e-9887-702ee08b0153 | 62037b62-4a71-4e16-85ba-6e38aa6f543c,"Умеет использовать свойство равенства логарифмов: при одинаковом основании a>0, a≠1, logₐ(f(x)) = logₐ(g(x)) ⇔ f(x) = g(x) | Умеет приводить подобные слагаемые и упрощать выражения | Умеет учитывать область допустимых значений логарифмической функции (подлогарифмическое выражение > 0, основание > 0, a ≠ 1)",10
16,cb8d3596-0857-4bc5-addd-96612fd11596,Номер 3 ЕГЭ,3,Стереометрия,1,1,1.0,0.03333333333333333,0.837852747525864,10a8e01b-d429-47d1-a81f-d71dcf486c7e,Стереометрия,1
16,1be97a1f-a953-449c-aaf2-af972eaef8d1,22. Определение точек возрастания/убывания функции на графике производной функции,8,Производная,3,3,1.0,0.1,0.732363655598994,098cafdf-6cf4-472b-a27d-17649fab3eff | 27c93976-a8fc-47a6-8c85-a19141fe576c | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет анализировать график производной функции и делать выводы о монотонности функции | Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",2
16,3f08b0cb-0e15-4ecd-a8fa-f27c6c288905,18. Определение интервалов возрастания и убывания функции на графике функции,8,Производная,3,3,1.0,0.1,0.732363655598994,098cafdf-6cf4-472b-a27d-17649fab3eff | 27c93976-a8fc-47a6-8c85-a19141fe576c | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет анализировать график производной функции и делать выводы о монотонности функции | Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",3
16,726edb0e-fcd3-438b-8750-6dc7ad059eb1,Номер 10 ЕГЭ,10,Текстовые задачи,1,1,1.0,0.03333333333333333,0.7214942984071776,e0bf6fb3-c7cf-47af-8f34-aa79a7837321,Текстовые задачи,4
16,6745176c-ef82-4f7e-83b3-18b6432f6a54,27. Анализ интервалов монотонности на графике функции,8,Производная,4,4,1.0,0.13333333333333333,0.7205334034396648,098cafdf-6cf4-472b-a27d-17649fab3eff | 27c93976-a8fc-47a6-8c85-a19141fe576c | 485763a3-cee7-4128-bf6b-04b9da3bba38 | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb,"Умеет анализировать график производной функции и делать выводы о монотонности функции | Умеет анализировать график функции и делать выводы о знаке ее производной | Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",5
16,92473ecc-a918-4a19-a67a-2e45d9a694e6,"19. Определение точек, в которых производная функции положительная/отрицательная",8,Производная,1,1,1.0,0.03333333333333333,0.6850426469616773,485763a3-cee7-4128-bf6b-04b9da3bba38,Умеет анализировать график функции и делать выводы о знаке ее производной,6
16,c97738c1-9992-4aff-b319-3b2defda0aa8,"25. Определение точек, в которых производная функции отрицательная/положительная на графике функции",8,Производная,1,1,1.0,0.03333333333333333,0.6850426469616773,485763a3-cee7-4128-bf6b-04b9da3bba38,Умеет анализировать график функции и делать выводы о знаке ее производной,7
16,b25788c9-58ae-4659-9527-b8e1e748b274,Номер 5 ЕГЭ,5,Усложненная Теория Вероятностей,1,1,1.0,0.03333333333333333,0.6730882378393688,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,Сложные задачи по теории вероятностей,8
16,b4a52aa7-627a-4c08-adb7-d756536ae01f,41. Нахождение наибольшего/наименьшего значения функции с  sin x на отрезке без нулей производной,12,Значения функций,6,5,0.8333333333333334,0.16129032258064516,0.6309483986327831,60885780-2c99-43e9-95c5-2edf4a056993 | 742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет находить производную функции вида  sin x | Умеет определять знак производной на всем отрезке, если у нее нет нулей",9
16,b96468f6-9f2a-40ec-b145-4285ae98258b,43. Нахождение наибольшего/наименьшего значения функции с  sin x и дробным коэффициентом при х на отрезке без нулей производной,12,Значения функций,7,5,0.7142857142857143,0.15625,0.5408129131138141,60885780-2c99-43e9-95c5-2edf4a056993 | 742e39fc-aa4e-4b15-8f3d-52a6bc251949 | a0a1c7fb-25b6-40f4-a27e-6dd77b056d66 | b29c5138-ec34-4792-9493-f94f3ff6a3c2 | d009250d-fbeb-48b7-8650-7bdfe0f48208,"Умеет выбрать одну из граничных точек отрезка для подстановки, используя знание о монотонности функции | Умеет вычислять значение тригонометрической функции при табличном значении аргумента x = π/6, π/4, π/3, π/2 | Умеет делать вывод о монотонности функции на всем отрезке по знаку производной | Умеет находить производную функции вида  sin x | Умеет определять знак производной на всем отрезке, если у нее нет нулей",10
17,19a8ba10-c4a4-4933-a331-ae1456b4de8d,37. Нахождение экстремума функции с  ln x,12,Значения функций,7,7,1.0,0.23333333333333334,0.6916307883124501,0092b753-5923-4b1f-b958-87d133d8a040 | 0e6e94f7-af5a-43d5-8d74-71a414f74deb | 1975d7f5-cdd2-487c-8fff-8351878d6d29 | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | df8609c2-5e99-448b-ae5f-1260717c8e0d,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить производную логарифмической функции вида ln(ax + b) с применением правила: (ln(ax + b))' = a / (ax + b) | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида ln(ax + b)^n, используя правило: (ln(ax + b)^n)' = n·a / (ax + b) | Умеет определять знаки производной на интервалах между ее нулями | Умеет проверять принадлежность точки экстремума области допустимых значений функции, содержащей логарифм | Умеет решать уравнение вида f'(x) = 0",1
17,8e75b27e-93d0-4ac9-8f83-abac30ff2d46,36. Нахождение экстремума функции с логарифмом и ограничением по ОДЗ,12,Значения функций,7,7,1.0,0.23333333333333334,0.6916307883124501,0092b753-5923-4b1f-b958-87d133d8a040 | 0e6e94f7-af5a-43d5-8d74-71a414f74deb | 1975d7f5-cdd2-487c-8fff-8351878d6d29 | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | df8609c2-5e99-448b-ae5f-1260717c8e0d,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить производную логарифмической функции вида ln(ax + b) с применением правила: (ln(ax + b))' = a / (ax + b) | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида ln(ax + b)^n, используя правило: (ln(ax + b)^n)' = n·a / (ax + b) | Умеет определять знаки производной на интервалах между ее нулями | Умеет проверять принадлежность точки экстремума области допустимых значений функции, содержащей логарифм | Умеет решать уравнение вида f'(x) = 0",2
17,5c4099c9-e5b7-4d68-8b41-01e1ae1e77ca,9. Степенные и иррациональные - Определение  экстремумов кубической функции через анализ производной,12,Значения функций,5,5,1.0,0.16666666666666666,0.653666337319023,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",3
17,a5a1cb05-9208-41ae-a384-a5ec90e432f1,10. Степенные - Определение экстремумов кубической функции с дробными коэффициентами,12,Значения функций,5,5,1.0,0.16666666666666666,0.653666337319023,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",4
17,db038263-0214-4ceb-8fa8-e3ab2e99deec,11. Степенные и иррациональные - Определение точки экстремума функции с иррациональной производной,12,Значения функций,5,5,1.0,0.16666666666666666,0.653666337319023,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",5
17,37a505a9-3070-4dc1-95b4-d0a367a5f5fd,Импортированные задачи ФИПИ,1,Планиметрия,1,1,1.0,0.03333333333333333,0.6140367053522447,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,6
17,a6cd3ec7-c34a-4688-898c-a039d2c16c0a,Номер 1. Планиметрия,1,Планиметрия,1,1,1.0,0.03333333333333333,0.6140367053522447,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,7
17,930374df-d02f-4d8a-aa73-ab6f9d52c155,"34. Нахождение наименьшего/наибольшего значения функции, содержащей логарифмическое выражение",12,Значения функций,8,7,0.875,0.22580645161290322,0.6067819347176931,0092b753-5923-4b1f-b958-87d133d8a040 | 0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | df8609c2-5e99-448b-ae5f-1260717c8e0d,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную логарифмической функции вида ln(ax + b) с применением правила: (ln(ax + b))' = a / (ax + b) | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида ln(ax + b)^n, используя правило: (ln(ax + b)^n)' = n·a / (ax + b) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",8
17,cc5c3bd0-eb73-4c27-8ccb-4bc5e38d5413,"35. Нахождение наименьшего/наибольшего значения функции, содержащей логарифм вида ln(ax)",12,Значения функций,8,7,0.875,0.22580645161290322,0.6067819347176931,0092b753-5923-4b1f-b958-87d133d8a040 | 0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096 | df8609c2-5e99-448b-ae5f-1260717c8e0d,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную логарифмической функции вида ln(ax + b) с применением правила: (ln(ax + b))' = a / (ax + b) | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет находить производную функции вида ln(ax + b)^n, используя правило: (ln(ax + b)^n)' = n·a / (ax + b) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",9
17,274e80db-8fe6-4113-a0c0-83bc945832ef,"15. Нахождение наименьшего/наибольшего значения функции на отрезки, если производная содержит корень",12,Значения функций,6,5,0.8333333333333334,0.16129032258064516,0.5447219477658525,0e6e94f7-af5a-43d5-8d74-71a414f74deb | 53ee5d43-814c-4ce5-b664-0bb9730777bf | 6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca | aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4 | c24a6817-c7fa-4fdf-b004-6f2c726eb096,"Умеет делать выод об экстремуме функции на основе смены знаков | Умеет находить значение функции в точке экстремума | Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1) | Умеет определять знаки производной на интервалах между ее нулями | Умеет решать уравнение вида f'(x) = 0",10
18,2ab43d7b-6d46-41c9-ad2e-49b032ef3f6a,21. Определение экстремумов на графике производной функции,8,Производная,3,3,1.0,0.1,0.808325041260233,098cafdf-6cf4-472b-a27d-17649fab3eff | 5bfdfb46-d0df-4cc4-a844-e4f8aea90fdb | 8d11bcaf-582a-44e2-b216-0bacdf1cfb9f,"Умеет находить точки экстремума функции по графику ее производной | Умеет находить целые числа, лежащие в заданном интервале | Учитывает границы интервала при анализе графиков функции и ее производной",1
18,b25788c9-58ae-4659-9527-b8e1e748b274,Номер 5 ЕГЭ,5,Усложненная Теория Вероятностей,1,1,1.0,0.03333333333333333,0.7680790746555227,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,Сложные задачи по теории вероятностей,2
18,60f0aedc-bb56-4d28-877d-83501edb4324,2. Классическая вероятность: вычисление числа благоприятных исходов через дополнение и суммирование (с округлением результата),4,Теория Вероятностей,5,5,1.0,0.16666666666666666,0.7545676285318459,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 30b793a9-7275-40f1-9b91-6aed9314431d | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b6b546d9-93fe-4eae-a0d9-20a263004945 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет находить число благоприятных исходов через дополнение к событию как разность n−k, где k — число неблагоприятных исходов | Умеет округлять десятичную дробь до заданного разряда (десятых/сотых/тысячных) | Умеет определять число всех равновозможных исходов n по условию задачи",3
18,40adf845-864c-4bfd-b5b0-aabd53ee82b3,16. Решение показательных уравнений с использованием отрицательных степеней,6,Простейшие уравнения,4,4,1.0,0.13333333333333333,0.7459239700298463,078423e2-9dcd-4e8e-9887-702ee08b0153 | 118d8585-a00f-46f7-be45-0a39fc33f401 | 8ce2c2e8-77c7-434a-b156-23485e7449f1 | a48d087d-9104-45cb-ae04-d40aba5b883d,"""Умеет решать линейное уравнение  вида  k*x =a"" | Умеет представлять числа и дроби в виде степени с требуемым основанием, используя свойства отрицательной степени (a⁻ⁿ = 1/aⁿ, (1/a)⁻ⁿ = aⁿ) | Умеет приводить подобные слагаемые и упрощать выражения | Умеет приравнивать показатели степени при равных основаниях",4
18,598493c1-50d6-415c-b237-34b644f276a5,Номер 11 ЕГЭ,11,Графики функций,1,1,1.0,0.03333333333333333,0.7393268852703211,ee739efb-4e90-4fd8-9bc4-b25675831508,Графики функций,5
18,599e4cef-1b6a-4027-a8dc-5fad3647a149,Номер 7 ЕГЭ,7,Вычисления,1,1,1.0,0.03333333333333333,0.7392677112170694,1024e3ec-6786-4059-84fe-3ae001527444,Вычисления и преобразования,6
18,37a505a9-3070-4dc1-95b4-d0a367a5f5fd,Импортированные задачи ФИПИ,1,Планиметрия,1,1,1.0,0.03333333333333333,0.7218557293998618,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,7
18,a6cd3ec7-c34a-4688-898c-a039d2c16c0a,Номер 1. Планиметрия,1,Планиметрия,1,1,1.0,0.03333333333333333,0.7218557293998618,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,8
18,c3e41ffa-71c4-48a3-a101-b2a2901b4ef0,17. Игральные кости: классическая вероятность суммы S и округление ответа,4,Теория Вероятностей,5,5,1.0,0.16666666666666666,0.6476004236552316,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b6b546d9-93fe-4eae-a0d9-20a263004945 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет округлять десятичную дробь до заданного разряда (десятых/сотых/тысячных) | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",9
18,0c25e3af-d751-4490-b181-de7ab2cc1660,11. Классическая вероятность попадания в одну группу при случайном распределении по равным группам,4,Теория Вероятностей,4,4,1.0,0.13333333333333333,0.6267596934116199,2e7f87eb-5a14-4b20-99f4-7efc507e829b | 5067001a-a115-4624-823b-4de68176f569 | 8bec0745-c4fb-44d5-b059-7b7b84563b02 | b8044d8a-9b87-4042-9eaa-b3e139bf6278,"Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах | Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b | Умеет определять число благоприятных исходов m по условию задачи | Умеет определять число всех равновозможных исходов n по условию задачи",10
19,b25788c9-58ae-4659-9527-b8e1e748b274,Номер 5 ЕГЭ,5,Усложненная Теория Вероятностей,1,1,1.0,0.03333333333333333,0.9553565346701255,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,Сложные задачи по теории вероятностей,1
19,726edb0e-fcd3-438b-8750-6dc7ad059eb1,Номер 10 ЕГЭ,10,Текстовые задачи,1,1,1.0,0.03333333333333333,0.9440068820503835,e0bf6fb3-c7cf-47af-8f34-aa79a7837321,Текстовые задачи,2
19,598493c1-50d6-415c-b237-34b644f276a5,Номер 11 ЕГЭ,11,Графики функций,1,1,1.0,0.03333333333333333,0.9081575810731213,ee739efb-4e90-4fd8-9bc4-b25675831508,Графики функций,3
19,cb8d3596-0857-4bc5-addd-96612fd11596,Номер 3 ЕГЭ,3,Стереометрия,1,1,1.0,0.03333333333333333,0.7454939659196943,10a8e01b-d429-47d1-a81f-d71dcf486c7e,Стереометрия,4
19,599e4cef-1b6a-4027-a8dc-5fad3647a149,Номер 7 ЕГЭ,7,Вычисления,1,1,1.0,0.03333333333333333,0.7444882826171618,1024e3ec-6786-4059-84fe-3ae001527444,Вычисления и преобразования,5
19,37a505a9-3070-4dc1-95b4-d0a367a5f5fd,Импортированные задачи ФИПИ,1,Планиметрия,1,1,1.0,0.03333333333333333,0.7428050193842282,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,6
19,a6cd3ec7-c34a-4688-898c-a039d2c16c0a,Номер 1. Планиметрия,1,Планиметрия,1,1,1.0,0.03333333333333333,0.7428050193842282,6a379d79-219c-4c02-a18a-fc4d5439e209,Планиметрия,7
19,92473ecc-a918-4a19-a67a-2e45d9a694e6,"19. Определение точек, в которых производная функции положительная/отрицательная",8,Производная,1,1,1.0,0.03333333333333333,0.12424427849063263,485763a3-cee7-4128-bf6b-04b9da3bba38,Умеет анализировать график функции и делать выводы о знаке ее производной,8
19,c97738c1-9992-4aff-b319-3b2defda0aa8,"25. Определение точек, в которых производная функции отрицательная/положительная на графике функции",8,Производная,1,1,1.0,0.03333333333333333,0.12424427849063263,485763a3-cee7-4128-bf6b-04b9da3bba38,Умеет анализировать график функции и делать выводы о знаке ее производной,9
